875	0	6	11	City 875	GBP
876	0	15	6	City 876	GBP
877	0	6	11	City 877	GBP
878	0	8	12	City 878	CHF
879	0	5	15	City 879	EUR
880	0	7	15	City 880	EUR
881	0	5	8	City 881	CHF
882	0	0	9	City 882	CHF
883	0	3	2	City 883	EUR
884	0	9	12	City 884	EUR
885	0	5	0	City 885	GBP
886	0	12	0	City 886	CHF
887	0	4	12	City 887	EUR
888	0	5	1	City 888	GBP
889	0	10	5	City 889	CHF
890	0	2	2	City 890	EUR
891	0	2	9	City 891	EUR
892	0	11	3	City 892	EUR
893	0	10	10	City 893	EUR
894	0	8	8	City 894	EUR
895	0	0	14	City 895	GBP
896	0	1	2	City 896	CHF
897	0	10	5	City 897	CHF
898	0	14	2	City 898	EUR
899	0	6	10	City 899	EUR
900	0	9	1	City 900	EUR
901	0	12	11	City 901	CHF
902	0	13	12	City 902	CHF
903	0	10	5	City 903	EUR
904	0	7	2	City 904	CHF
905	0	6	10	City 905	EUR
906	0	11	11	City 906	CHF
907	0	13	2	City 907	CHF
908	0	8	7	City 908	GBP
909	0	12	1	City 909	CHF
910	0	3	11	City 910	CHF
911	0	3	9	City 911	CHF
912	0	5	2	City 912	GBP
913	0	14	13	City 913	GBP
914	0	5	10	City 914	CHF
915	0	9	3	City 915	EUR
916	0	7	6	City 916	CHF
917	0	10	6	City 917	EUR
918	0	7	5	City 918	GBP
919	0	6	8	City 919	GBP
920	0	2	2	City 920	EUR
921	0	1	13	City 921	GBP
922	0	3	14	City 922	CHF
923	0	2	2	City 923	CHF
924	0	6	6	City 924	EUR
925	0	14	9	City 925	GBP
926	0	5	12	City 926	CHF
927	0	7	9	City 927	GBP
928	0	14	11	City 928	EUR
929	0	12	0	City 929	CHF
930	0	4	8	City 930	CHF
931	0	10	3	City 931	EUR
932	0	2	0	City 932	EUR
933	0	4	14	City 933	GBP
934	0	12	4	City 934	EUR
935	0	0	4	City 935	GBP
936	0	4	7	City 936	EUR
937	0	0	2	City 937	CHF
938	0	7	8	City 938	CHF
939	0	14	9	City 939	CHF
940	0	12	8	City 940	CHF
941	0	11	15	City 941	GBP
942	0	5	4	City 942	EUR
943	0	6	8	City 943	CHF
944	0	14	2	City 944	GBP
945	0	9	5	City 945	CHF
946	0	11	12	City 946	GBP
947	0	6	8	City 947	CHF
948	0	10	15	City 948	CHF
949	0	13	6	City 949	GBP
950	0	12	12	City 950	CHF
951	0	0	4	City 951	EUR
952	0	7	2	City 952	EUR
953	0	15	8	City 953	GBP
954	0	2	8	City 954	EUR
955	0	7	7	City 955	CHF
956	0	13	8	City 956	CHF
957	0	6	9	City 957	GBP
958	0	5	2	City 958	GBP
959	0	8	14	City 959	EUR
960	0	8	1	City 960	GBP
961	0	12	0	City 961	GBP
962	0	12	15	City 962	CHF
963	0	2	1	City 963	GBP
964	0	11	9	City 964	EUR
965	0	11	7	City 965	EUR
966	0	0	2	City 966	EUR
967	0	3	12	City 967	CHF
968	0	1	13	City 968	CHF
969	0	11	13	City 969	CHF
970	0	10	7	City 970	CHF
971	0	4	5	City 971	GBP
972	0	1	2	City 972	GBP
973	0	12	13	City 973	GBP
974	0	13	6	City 974	GBP
975	0	13	6	City 975	EUR
976	0	12	0	City 976	GBP
977	0	8	6	City 977	EUR
978	0	15	3	City 978	EUR
979	0	14	5	City 979	GBP
980	0	9	5	City 980	GBP
981	0	1	4	City 981	EUR
982	0	0	12	City 982	CHF
983	0	3	8	City 983	CHF
984	0	6	12	City 984	CHF
985	0	13	3	City 985	CHF
986	0	12	9	City 986	EUR
987	0	6	14	City 987	CHF
988	0	14	7	City 988	GBP
989	0	15	4	City 989	CHF
990	0	6	12	City 990	EUR
991	0	6	3	City 991	EUR
992	0	11	10	City 992	GBP
993	0	9	3	City 993	CHF
994	0	6	4	City 994	GBP
995	0	2	1	City 995	EUR
996	0	5	1	City 996	EUR
997	0	1	3	City 997	GBP
998	0	4	11	City 998	EUR
999	0	12	2	City 999	EUR
